Rajaguru Ganesan,578,-0.0348
Gwydion Madawc Williams,579,0.027700000000000002
15856004,580,0.7096
Suhrud Bilolikar,581,-0.3574
Usman Mubashir,582,0.04089999999999999
Vijay Kumar Sood,583,-0.4753
Sant Prakash,584,0.0114
39156206,585,0.3067
Ram Ramamurthy ,586,0.1806
Asha Lalitkumar,587,-0.17943571428571428
Varun Kumar Singh,588,-0.0358
Kamesh Yalamarthy,589,0.4479
Rakesh Iyer,590,0.0486
Apurba Kundu,591,0.0163
Amanpreet Singh ,592,0.0332
Omkar Vaidya ,593,0.0135
Hada Balveer,594,0.1089
Vishal Kumar Singh ,595,-0.1665
Sourabh Prajapat,596,0.1955
Aditya Verman,597,0.1806
Harsh Saha,598,-0.0543
Nabeel Nisar,599,0.059800000000000006
40988790,600,-0.1306
Mrinal Singh ,601,-0.2158
Lone Izhar,602,0.07958333333333333
Abishake Koul,603,-0.051300000000000005
Tehseen Aziz,604,-0.0356909090909091
Dujaize Duja,605,0.7906
Farhan Ashraf ,606,0.2101
Arvind Thappa,607,0.0076
Devashree Tulankar,608,0.1921
Adam Hussain ,609,-0.18965
Sree Kalyan Gampa,610,0.08628333333333332
Pradeep Yadav ,611,-0.17315
Gowri Sankar Kota,612,0.3815
20065460,613,-0.138
Ritwik Mehta,614,0.3434
Naval Malpani,615,0.39595714285714284
Dave Mathews ,616,-0.29805
Aditya Singh Samyal,617,0.0411
Hyder Khan ,618,-0.05135000000000001
Kommalapati Sandeep,619,-0.0756
2722802,620,0.0212
Rakshith S Ponnathpur ರಕ್ಷಿತ್,621,0.03975
Adam Singh ,622,-0.15136923076923078
Shambhu Kumar ,623,0.030466666666666666
Akshath Dharmadheeran,624,0.0242
27982132,625,-0.0102
Sushil Singh ,626,0.03762857142857142
Yuvraj Bhosale ,627,0.0465
Ashish Rana,628,-0.019155
Devendra Joshi ,629,-0.03586111111111111
Yasir Amin,630,-0.0006166666666666774
Shivam Mishra ,631,0.1161
Mudit Garg ,632,0.0557
Unmesh ,633,0.2518
Syed Fawad Hussain ,634,0.036773076923076936
Manu Bhatnagar ,635,0.149425
Sanjay Ghai ,636,-0.0137
Shalesh Jain,637,-0.07677500000000002
21654179,638,0.0
Subhendu Nath ,639,0.19226249999999998
25642058,640,0.0574
Sameer Katti,641,0.0004666666666666679
Avinash Kumar Sharma ,642,-0.08491428571428572
Bindhu Madhavan ,643,-0.0034
18315241,644,0.113
18241279,645,-0.1006
Meet Nawale,646,0.10364
Siddhant ,647,-0.0413
Shavan Bhattacharjee ,648,0.021018750000000006
Aayush Kaul ,649,-0.05307500000000002
31012066,650,-0.1271
Payam Masood,651,0.04594285714285714
Heta Bhatt,652,0.3008
Manan Khan ,653,0.0
Bhushan Thawani,654,-0.23721666666666666
Mihir Wadekar ,655,0.5927
ABHISHEK BHARDWAJ ,656,0.32935
Sahil Chatta,657,-0.03191081081081081
Arnab Kumar Chatterjee ,658,-0.05698000000000001
Vijay Simha ,659,-0.1004
18236894,660,-0.1982
Khawaja Itrat,661,0.078375
Azhar Din,662,0.1348
26719075,663,0.0
Ciril J Thundiyil,664,-0.1271
Aditya Kaul ,665,0.037680000000000005
Salman Mughal ,666,-0.0314
Raashid Mahmood,667,0.18830909090909093
Uswaq GP,668,0.0439
Mudasir Yusuff Malik,669,0.14118571428571428
Rajin R Nair,670,0.006199999999999997
18236885,671,-0.5384
Sabaun Khan Suratzada,672,0.2412
Kaveesh Kanwal ,673,0.008560000000000002
Alieazy Chaudry Alyee,674,0.6369
Perry Pennington,675,-0.13696666666666665
26913512,676,-0.1631
Rajdev S Jasrotia,677,0.01990000000000001
Rohit Vadehra,678,0.23268571428571422
Keerthi Priya Avala,679,0.111
Ankit Srivastava ,680,0.17470000000000002
Aashray Anand ,681,0.17466666666666666
Prashant Menon ,682,-0.2119
Skalzang Dawa,683,0.12223333333333335
Rajeev Bhatnagar ,684,-0.08606
40220160,685,-0.1342
Chandramani Swain,686,0.21280000000000002
30018561,687,0.0853
Abul Hassan ,688,-0.08380000000000001
Khushveer Singh ,689,-0.20855
Gaurav Ghildiyal,690,0.12903333333333333
Vinod Kumar Pandey,691,0.0411
Abhishek Jha ,692,0.09557
Neeraj Singh ,693,0.0717
28949780,694,0.0772
Phoolchand Jangir,695,0.06890000000000002
Ashok Sharma ,696,-0.303
Bala Senthil Kumar,697,-0.1568
Devashish Rana ,698,-0.12526666666666667
Ty Non ,699,0.0
Roshan Parameswaran,700,0.0082
Anik Hassan ,701,0.1734
Tushar ,702,-0.20190000000000002
Shubham Kaushik ,703,-0.1621
Sangeen Khan ,704,-0.148
Aditya Pideparthi,705,0.0772
Syed Rizwan ,706,0.1993
Kaipulla Vvsangam,707,-0.19411176470588234
Neena Sharma ,708,0.3169
Godfrey Prince ,709,-0.198
Arjun ,710,0.0516
38778355,711,-0.0589
Vivek Dantkale,712,0.03478571428571429
Aijaz Bhatt,713,0.126725
Apaar Tyagi,714,0.0837
Haque Ishfaq,715,0.4749
Praveen Girish,716,0.1752
Rohit Vaidya ,717,0.1107
Sujith Dan Mammen,718,-0.0572
Kaustubh Singh ,719,0.2367
Kuldip Suri,720,0.06666666666666667
Abhijat Shrivastava,721,0.43673333333333336
Shubham Nand,722,-0.06566666666666666
Ashutosh Kumar ,723,0.17203333333333334
Subhayan Purkayastha,724,-0.04223333333333334
Akshat Prakash ,725,0.07314999999999999
Swaroop Krishnan S ,726,0.113
Atul Kumar Dwivedi ,727,0.12073999999999999
Pawandeep Kanyal,728,-0.9531
Abhinav Bharmoria ,729,-0.4733
Veerappan Laxman,730,-0.2133857142857143
Siddhant Pengoriya,731,-0.9566
Rahul Kumar ,732,-0.1626
Muhammad Hamza ,733,-0.4894
Palanichamy P,734,0.009600000000000001
Sheetal Bhat,735,-0.016925
29705652,736,-0.7823
Mangal Bhasin ,737,-0.011462499999999987
Progyadeep Moulik,738,0.10016666666666667
Sandeep Verma ,739,-0.05753333333333333
Serge Aurora,740,0.0776
Hari Kiran ,741,0.6338
Sajid Ullah Baig,742,0.29466000000000003
Nathan Diehl ,743,-0.06610588235294117
Kottoor Sukumarapillai Padmakumar,744,-0.0895
Manoj Kumar ,745,0.08583333333333333
Eshank Bahuguna,746,-0.2241
Pravanjan Gochhayat,747,-0.15996666666666667
Rupesh Shetty ,748,-0.1885
Neeru Bahl ,749,-0.0548
Satvik Srivastava ,750,-0.0485
Varun Kapoor ,751,0.036
Vipin Sharma ,752,0.4579
Thomas Akinas,753,0.1329
30161586,754,-0.1113
